Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d41_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,27699,1187,3787,76,1314.776316,4774.052632,26419,1298,4256,26152,1315,2633,27699,1219.358027,3754.104877,12092,1108.458898,3463.103705,546986,971.1440567,3214.817847,12168,1087.761423,2482.891847,19548,1219.321926,4114.74069
d41_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,6145,995,2893,57,2164.438596,3102.649123,28785,985,4318,32315,1187,2476,6145,1005.682181,2895.268348,16082,775.7269618,4287.280438,381814,869.7711084,3898.981017,21230,1389.923881,808.1163448,4755,677.0187171,3141.42103
d41_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,6843,959,3950,57,1061.877193,2337.982456,22146,1399,2962,22917,1395,3006,6843,969.7729066,3953.039749,12368,1666.175614,3628.906937,370629,1455.905159,3797.907484,10733,1629.242616,4185.866207,6843,969.7729066,3953.039749
d41_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,10668,773,3211,59,899.2711864,1955.118644,29174,744,3061,29174,744,3061,10668,847.3458943,3195.874672,11159,2768.471189,2389.404785,498315,908.4441046,3232.905273,17619,1430.835291,780.5600772,7291,879.8291044,3519.448224
d41_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,4926,1202,3939,95,1368.494737,642.0105263,25804,2002,3826,26497,2042,3753,4926,1201.596021,3938.433212,13135,1346.438904,4134.813095,308461,2585.938099,2604.335942,21154,1349.026047,744.4981564,4926,1201.596021,3938.433212
d41_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,3810,2208,3651,47,934.0638298,3440.617021,11235,832,3917,12408,831,3726,3810,2204.209711,3651.111286,4954,858.8909972,3724.13908,385619,872.1969794,3341.517581,5280,866.9257576,3698.356061,3713,970.9563695,3326.872071
d41_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,1953,1012,3139,68,771.8676471,2247.455882,9137,1010,3060,9250,959,2064,1953,1006.229903,3138.745008,4857,889.4836319,3179.110562,376347,871.0604097,2486.122895,4900,888.6589796,3175.403061,1953,1006.229903,3138.745008
d41_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,4254,665,3181,64,1526.046875,564.3125,15335,776,2471,15335,776,2471,4254,644.7733898,3175.374706,8745,683.6659806,2017.766953,365558,2026.300623,3664.437063,6694,1592.410965,601.7040633,4254,644.7733898,3175.374706
d41_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,5077,589,2507,82,1517.219512,611.597561,14503,525,2731,14500,525,2731,5077,589.7075044,2506.954107,7799,2450.629953,2799.885883,333572,862.7083808,2068.301323,8714,1415.433211,678.3184531,3840,565.0388021,2577.548177
d41_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,5528,1346,3674,55,1220.545455,1198.436364,34183,1993,2884,41951,1707,2695,5444,1988.420096,2709.808229,15307,1429.216698,2430.025805,347645,1439.774624,3209.785649,22062,1464.951772,690.3050494,5470,1334.315905,573.6124314
d41_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,7883,1115,3766,72,1713.583333,776.2222222,50219,1415,3238,61074,1479,3061,7883,1104.478498,3760.313713,25130,1591.416554,1246.686868,406869,1937.213285,982.070755,43361,1693.204562,765.6823182,11062,1814.492045,644.5116615
d41_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,11521,1475,4441,63,1203.571429,3610.539683,36993,1259,4068,39767,1259,4065,11519,1493.678965,4440.784877,15557,1648.74121,4642.190782,355681,298.0204593,3186.053,17554,1763.484562,681.7443887,7789,306.2421363,3737.381307
d41_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,9184,740,4515,86,1608.872093,977.2906977,40999,906,4215,44659,725,3934,9060,743.180574,4510.674283,21379,668.6855793,3009.717714,479453,369.9147675,2206.581949,29353,1676.085409,820.6511771,8231,752.0112987,4465.427773
d41_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,4749,2368,2583,60,2379.316667,2816.416667,7793,1090,2574,7793,1090,2574,4749,2382.81175,2583.421984,4333,981.5105008,2193.772675,194884,2582.584122,2630.143203,4429,2380.044028,2458.895913,4749,2382.81175,2583.421984
d41_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,4170,2169,1835,66,1005.742424,2346.80303,23103,957,2317,20237,905,2345,4170,2170.288489,1833.434053,11286,854.3638136,1944.236576,396961,907.1679838,1630.699877,12619,758.1673667,2754.382518,3752,872.4248401,1673.422708
d41_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,6354,1498,2620,61,1716.836066,2359.95082,22962,1504,2237,23063,1504,2237,6354,1507.396758,2622.796821,9050,1388.400442,2759.037459,361035,1447.749373,2175.831202,8804,1723.830191,2356.401976,4060,1428.576601,2810.291133
d41_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,20926,2345,3469,47,1372.319149,1026.744681,33838,1457,4145,47960,2277,3475,20647,2347.09522,3468.086114,18461,2141.488598,3393.436217,461008,2487.13187,2937.877698,20891,2345.017376,3561.373462,17319,2332.651077,3535.586754
d41_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,30343,1295,3684,58,2377.396552,2730.603448,58540,1191,3887,61174,1203,3848,30343,1306.731305,3686.856277,39177,1295.321541,3639.248437,615335,1242.357693,3623.572553,57568,1208.473961,3909.578846,20981,1254.800248,3748.275916
d41_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,13630,1176,4149,80,1501.4625,660.95,52386,1055,2847,54205,1010,2866,13168,845.4628645,3223.368925,24731,564.2853099,3456.978974,611895,599.4846747,3337.44538,42012,620.4201657,3049.232267,13986,858.2474617,3133.974045
d41_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,25424,662,3889,49,1957.530612,3758.632653,53449,1341,2599,53878,1276,3929,24908,728.1077967,3858.098482,25048,680.4954887,4233.660891,598661,523.5425558,3409.667692,27045,697.861712,4169.510704,24784,727.9758715,3857.200371
d41_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,8426,994,1886,85,1722.447059,667.8235294,58148,1151,2190,55858,1151,2190,8426,1040.584856,1900.256705,23936,866.0951287,2000.19126,413825,854.1983616,2510.068307,30295,1752.847004,792.8237663,7748,1022.419979,1945.310274
d41_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,6703,1704,4532,60,1189.233333,2291.333333,31788,1452,2910,31961,1452,2910,6703,1710.131881,4530.386394,15174,1696.396534,3651.967444,245362,1903.846325,3211.764316,14567,1422.420059,1609.241848,6424,1709.874066,4521.381227
d41_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,11720,1434,3938,58,1275.051724,4184.206897,27922,1801,2851,28403,1799,2863,11720,1506.851536,3960.635751,12324,1250.617089,3918.577653,351406,1424.924603,3318.21227,21812,1231.830598,4306.587566,10336,1057.717492,2563.900542
d41_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,4181,994,3356,62,1544.693548,2494.887097,22155,1661,2345,21636,1284,3375,3950,2028.428101,2105.051899,10973,1284.522464,3373.697895,363696,1452.060105,2141.488708,12043,1529.431288,764.2646351,3950,2028.428101,2105.051899
d41_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,19216,1435,3232,63,1696.619048,4342.412698,28551,1236,2821,25125,1631,4031,19134,1452.663844,3236.502613,12570,1754.315752,4462.962132,504542,1704.621665,2735.575352,12431,1733.416378,4469.396911,11359,1474.70147,3288.256273
d45_01_G01_0_2_T,glasshouse_b1,Gladius,T0,R1,T,9115,503,3181,62,731.1774194,3109.709677,47184,2175,3533,47189,2175,3533,9115,513.4017553,3181.394515,24233,769.4814922,2932.025626,778986,897.9865197,2541.369023,32457,752.5733124,3153.674523,7441,951.6750437,2713.734041
d45_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,8475,1880,3597,48,1265.0625,2855.6875,38184,1653,4060,39587,1681,4013,8475,1825.450973,3587.055103,17247,1707.09967,2241.679133,612812,2078.345777,2540.807677,20511,1548.181415,4388.979084,8475,1825.450973,3587.055103
d45_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,12980,1542,3275,62,1773.564516,2442.145161,46925,1900,4032,47590,1900,4031,12980,1494.607858,3289.35547,21577,1670.384298,3276.455207,648463,1489.563079,2895.718849,31080,1707.325064,2224.135682,13730,1367.994173,1690.241442
d45_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,19215,2067,3487,58,1592.413793,2728.913793,59520,1782,2328,61599,1753,2408,17329,2092.507531,3615.297421,30686,1740.186926,3008.206511,391901,1476.677487,2117.23323,42468,1668.17844,1000.51905,17206,2092.737127,3612.041323
d45_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,11632,1406,4083,47,1153.042553,3526.170213,44837,1644,2463,44468,1360,3987,8465,1427.575074,4234.00886,23762,1128.49777,4149.196154,395160,1085.307124,2631.900208,49289,1150.792144,3230.816308,6738,1407.501039,4098.081033
d45_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,6016,1488,1629,61,1879.229508,1073.737705,34377,1799,1223,29877,1818,1163,6016,1496.086935,1632.273438,18324,1996.683039,1185.501528,379516,1441.532136,1520.37492,16172,1797.91442,1281.86186,6325,1893.643162,605.2814229
d45_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,28457,1390,2478,52,1497.5,2282.961538,39507,1414,2096,37562,1447,3134,15317,1444.547562,2466.244565,18030,1433.980588,3162.354908,354577,1685.202131,2139.098388,29108,1271.860038,3062.473409,11616,1470.153753,2578.891185
d45_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,9926,3048,3784,94,1787,2090.723404,44998,1945,2281,46159,1945,2281,9926,3040.99859,3787.544429,18435,1520.021318,1958.588988,330244,1461.031395,2085.38342,17317,1708.528036,2264.844661,9926,3040.99859,3787.544429
d45_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,14794,782,4470,57,1186.578947,3816.701754,50050,2437,3269,46472,2158,3003,13537,795.9899535,4440.684125,22094,910.4238707,4492.57545,541927,846.1512842,3919.430071,25009,2485.150506,4143.062937,11959,808.439418,4380.974663
d45_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,16169,2210,3891,121,1846.61157,797.2066116,52725,2758,4314,52488,2299,2500,16169,2136.65774,3873.25252,30953,2473.824056,2200.557781,551888,2549.776875,2473.435036,35098,2493.492165,2211.310445,15807,2528.316632,2857.019865
d45_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,22626,1565,3915,57,2825.087719,3400.684211,42884,1621,3374,41369,1698,3715,14227,1471.364307,4198.401982,19860,1481.273917,4222.364955,506268,1892.770068,3416.340302,24992,2949.954866,3581.192782,14052,1469.624466,4203.33497
d45_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,18885,2853,2342,44,2538.613636,4105.931818,53931,1894,2435,51348,1983,3712,18885,2839.511411,2342.202806,23184,2436.656444,3324.446342,482497,2564.081447,1781.618458,29237,1634.143243,886.9883025,13398,2742.715107,2286.660621
d45_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,7373,1304,2059,58,1889.862069,1048.551724,38477,1964,1698,42381,1923,2615,7373,1297.599213,2063.424793,17760,1736.144088,2340.874606,489563,1534.907497,1800.156826,38418,1580.333568,2275.431829,4591,1539.686778,2111.332607
d45_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,30727,2465,3916,54,2081.814815,1886.740741,44788,2197,2704,47043,2193,2746,30725,2353.002441,3887.877071,17216,2174.425883,3187.907876,754794,2198.465058,4105.118928,29152,2193.7948,2966.079308,22336,2372.054934,3206.033175
d45_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,13241,1072,3128,56,1356.767857,4323.232143,50633,1335,4091,53270,1319,4074,13241,1125.610679,3074.747451,23883,1449.008374,4458.437675,390737,1440.851849,3986.185772,47340,1359.082763,4179.340494,6984,1166.835481,4166.674685
d45_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,11948,1985,3361,66,1616.212121,689.2424242,37120,2339,4024,48694,2357,3596,11948,2060.781972,3323.735353,18245,2433.356591,4357.987503,567479,2065.170974,2993.184971,31570,2379.697878,4093.109724,8688,2090.649632,3551.597261
d45_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,20463,1406,3494,70,1738.457143,1091.557143,70806,1442,2118,73415,1443,2141,20463,1323.803792,3493.82593,29550,2365.209374,2102.525076,397116,1346.012012,2162.389302,54734,1272.291482,2122.612325,10347,1737.021262,683.479366
d45_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,21719,1109,2586,71,1078.112676,3031.84507,54544,1621,2232,53764,1348,2181,21719,1189.365763,2586.131728,24892,1086.99779,2066.442793,427203,1411.465044,2198.433749,33623,1031.911013,2679.085061,15809,1166.399962,2254.905687
d45_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,13517,1744,3063,58,1604.896552,1329.017241,58960,1668,2317,65280,1700,2446,13517,1774.72886,3046.982023,31602,1430.375166,3092.53696,884829,1482.667428,2596.706251,48430,1592.205513,1077.299959,12244,1756.825302,2951.720271
d45_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,17328,1824,2402,66,1504.378788,4031.333333,64324,1133,2252,66251,1285,2523,17328,1888.682018,2399.610111,31271,1374.149212,4386.131719,305540,912.9367284,1725.900736,42336,1655.377173,959.0215892,17942,1888.943373,2364.201427
d45_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,35544,1864,3723,61,1767.672131,4532.344262,36284,1785,4254,36728,1788,4247,31116,1801.954236,3729.496561,14243,1686.661378,3473.619532,548314,1560.817338,3888.213991,27604,1634.293327,2631.354188,28530,1798.466947,3853.369891
d45_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,13424,2007,4168,58,2000.396552,2395.534483,29362,1951,4408,29038,1949,4415,13424,1942.629246,4142.770039,18788,1965.361294,4681.711145,566015,1940.119855,3562.602906,19332,2021.100662,4650.827281,13279,1944.787183,4134.174938
d45_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,14721,1595,3186,58,1719.948276,4439.396552,34059,1578,2714,34262,1578,2714,14721,1553.714625,3188.878405,14672,1852.2241,4522.010701,637331,1997.545963,3527.330389,20202,1315.381051,2879.102267,11318,2065.959357,4141.840696
d45_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,26833,1199,3797,58,1169.155172,3729.413793,29009,1308,4169,29621,1308,4166,25261,1247.762994,3822.138197,12125,1138.657155,2216.002309,533283,985.0773023,3263.457194,13443,2317.185598,1898.006397,15527,1211.407613,3970.976815
d45_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,6432,707,3121,88,1450.227273,763.0227273,31940,878,4095,31401,1317,2296,6432,711.2361629,3122.758085,16797,792.4999702,4294.980592,407871,861.491626,2855.229565,20603,1398.421492,776.0514003,4585,975.931952,3025.467176
d45_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,6668,985,3961,55,1252.545455,3336.163636,23212,1425,2982,23752,1423,2996,6552,996.1491148,3973.064866,11112,1297.445104,4612.155508,294444,780.1463402,3762.11484,9128,1448.659947,3447.062117,6488,996.3742293,3968.049168
d45_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,10728,790,3221,69,1499.594203,646.3043478,31787,1055,3660,33764,790,3221,10728,852.9209545,3201.260999,16197,705.1005742,3015.299932,497116,845.4187172,2329.646795,21806,1459.350958,726.9866092,8017,1426.60484,635.3636023
d45_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,4913,1183,3943,71,1173.197183,930.5774648,33526,2020,3771,35419,2029,3755,4913,1182.677997,3943.326481,15240,1274.684318,4135.103806,331454,1446.097317,3754.555893,24856,1210.680359,758.7561152,4913,1182.677997,3943.326481
d45_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,4128,865,4600,46,1363.173913,1127.478261,13170,2512,2913,13083,2513,2927,4128,871.1877422,4600.021318,5837,921.6087031,3528.419394,377937,874.820605,3902.703977,6291,1549.302337,669.09299,4128,871.1877422,4600.021318
d45_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,2089,1004,3781,57,1388.789474,596.5614035,11614,1022,3245,11745,1024,3237,2089,1004.786979,3781.117281,7538,950.2301672,3410.909658,356020,868.4932953,3628.353831,7383,867.0487607,2139.920764,1916,1025.185804,3145.940501
d45_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,4548,2095,3700,62,2375.467742,3132.403226,17786,789,2480,17786,789,2480,4548,2098.908751,3697.584213,10874,626.5236344,2071.690086,415046,326.1444298,3120.991413,9466,1586.909465,601.676104,4548,2098.908751,3697.584213
d45_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,5150,616,2521,98,1748.795918,4865.469388,13872,551,2744,13869,551,2744,5150,615.5576699,2520.587767,7408,731.6796706,2143.979482,337625,856.2672284,2076.649792,8477,1443.211514,682.6624985,4010,2498.647132,3133.831421
d45_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,6015,2014,2758,59,1160.254237,2185.694915,40886,2055,3037,44814,2057,3012,6015,2014.086284,2757.991355,20942,2203.463518,2429.352832,348062,857.7785251,2072.274807,31149,1494.415968,678.1779832,7949,1371.855328,555.9701849
d45_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,13740,1063,4354,96,1603.09375,846.2604167,58990,1366,3508,82448,1552,3118,12490,1069.630825,4349.705845,31747,1631.001732,1299.454563,433205,1389.650627,3725.892263,62332,1670.902089,875.5153854,12446,1068.890487,4351.723204
d45_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,16380,1443,4230,49,1690.102041,4632.469388,51684,1095,3927,52281,1095,3927,12024,1509.007651,4398.400033,23447,1200.590992,3351.385593,345176,1457.498627,3970.550038,36975,1791.791995,791.2670453,11916,1508.397617,4398.565626
d45_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,9413,731,4500,70,1501.085714,812.3857143,50023,1750,4134,49166,900,4223,9412,744.4628134,4501.438802,29616,1419.960629,4430.431861,492339,872.3196334,3844.657888,37392,1612.716918,777.1448973,13935,1509.772659,641.2111231
d45_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,4862,2396,2590,66,1610.924242,736.4090909,9997,1119,2099,9997,1119,2099,4862,2410.766146,2590.141711,4488,1039.075535,2130.259804,183133,2584.623678,2632.70926,5507,1633.633013,670.038678,4862,2410.766146,2590.141711
d45_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,3638,931,1682,72,1775.694444,754.6388889,25070,1115,2197,22822,975,2343,3638,936.5233645,1685.363936,11732,933.2719911,1789.15121,378397,861.8586855,1643.842005,22270,891.3936237,2153.719129,3617,935.8612109,1686.804534
d45_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,6475,1526,2621,70,1716.714286,2355.928571,30224,1705,2346,26605,1043,3190,6475,1535.201081,2624.992896,12287,1705.610238,2421.70717,385499,1456.108527,2108.83623,13871,1448.359815,2693.365583,6447,1534.792462,2625.722817
d45_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,20992,2352,3486,53,1625.150943,969.490566,42258,1508,4158,40191,1678,2480,18603,2355.579154,3476.84524,23710,2006.237706,4437.419528,471055,2488.208753,2935.000957,30804,1554.394299,953.0556097,13579,2314.636277,3724.374181
d45_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,42182,1188,3853,59,1267.627119,3592.474576,76524,1190,3981,75430,1190,3981,23968,1034.304364,4017.873456,44809,1336.731103,3638.291705,640108,1215.891161,3668.359138,73658,1229.446469,4001.123761,23952,1033.782189,4019.142243
d45_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,34630,1130,4260,52,1684.538462,2283.096154,77583,1025,4214,77598,1025,4214,24614,1067.486999,4431.41452,37190,894.199274,2397.808416,649893,1398.055945,3677.849958,45936,1337.91597,761.4808647,18477,871.4444444,3185.689452
d45_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,25678,667,3883,48,1820.729167,4017.5625,70504,1681,4238,68342,1327,2660,25678,737.1615391,3862.939949,36927,1997.684486,4228.12977,475889,1976.291244,3118.417881,37379,2000.344552,4216.953102,24732,735.4022724,3864.440725
d45_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,17605,663,2669,57,1304.77193,1139.403509,87581,1242,2191,88278,1242,2191,14534,591.89528,2534.165818,38257,871.7661866,2064.114384,452794,2052.032008,3320.470406,48036,1841.4496,857.1575485,10136,1192.5956,3249.703137
d45_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,9327,1728,4463,56,1889.160714,4073.678571,37990,1743,4340,37722,1744,4366,9327,1755.199314,4467.975555,22812,1859.464931,4514.46984,385645,1910.478347,3450.957303,40020,1841.61087,4162.675037,6487,800.0707569,2208.624171
d45_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,12346,1451,3928,70,1241.971429,4071.357143,37692,1813,2852,41909,1809,2949,10175,1543.111646,3856.580344,22973,1229.314891,4427.070953,366524,1456.251075,3320.531812,26418,1242.211787,4334.600878,10117,1543.548878,3854.915884
d45_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,5249,681,4663,71,1385.830986,3818.901408,29722,1506,2771,30348,1502,2773,5249,689.4069347,4663.033149,14383,1512.352986,3591.752833,333036,865.6714199,4308.085925,14834,901.5954564,4388.977552,4913,1139.093833,4494.899858
d45_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,19424,1440,3242,50,1754.4,4364.06,33002,1264,2856,28975,1530,2789,19421,1461.626796,3250.053962,13040,1754.516334,4491.666334,565541,1421.016209,2961.797104,12311,975.3673138,1811.921209,13560,1390.65826,2980.31674
d07_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,5289,1750,969,69,1751.478261,967.2608696,9738,1652,421,8094,1782,1098,5208,1750.435484,975.2415515,7873,1650.736822,345.2912486,358990,2032.548948,876.5945932,4281,1773.632329,380.6799813,5208,1750.435484,975.2415515
d07_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,4221,1213,1000,55,1190.618182,1134.2,7692,1385,428,10178,1303,588,4221,1213.237148,999.8073916,4651,1557.110084,317.8110084,357327,2031.171927,888.0755079,3389,1608.594276,301.6417822,4221,1213.237148,999.8073916
d07_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,5040,1527,1081,66,1639.863636,366.3181818,11175,1536,1070,15856,1570,918,5040,1510.943651,1076.817659,6310,1645.238669,329.4339144,377504,1833.457831,876.3770874,6197,1644.956431,324.7292238,5040,1510.943651,1076.817659
d07_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,8080,1642,882,74,1619.216216,270.5540541,11458,1643,474,11129,1635,1047,8080,1628.732673,876.8285891,6834,1624.1753,354.976295,388929,1450.855817,354.5865672,9759,1626.609489,433.0012296,8080,1628.732673,876.8285891
d07_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,3684,1594,907,58,1655.362069,191.3103448,7072,1866,321,9081,1610,691,3684,1594.344191,907.2738871,3275,1528.528855,1019.642443,342723,2040.254232,293.5860593,2830,1540.936042,722.9865724,3672,1594.35158,907.6963508
d07_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,5892,1412,688,65,1316.753846,926.6461538,9405,1550,1052,10202,1547,1024,5892,1581.516633,1015.962492,5088,1636.645244,627.3928852,453100,1455.312165,424.0694836,3006,1743.217898,661.0954757,5892,1413.264936,688.6951799
d07_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,7209,1491,1055,52,1509.423077,1024.057692,9038,1517,1100,11256,1556,1033,4677,1520.601454,1064.804789,4851,1511.407957,1007.47516,376845,1847.393852,874.1938887,6391,1492.454702,1091.899233,4677,1520.601454,1064.804789
d07_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,12414,1718,793,69,1877.565217,1108.710145,9037,1831,986,9376,1816,968,12414,1772.451104,774.8032866,4410,1557.921088,364.7909297,478901,1821.62443,389.0727979,5061,1874.023513,1095.357242,12414,1772.451104,774.8032866
d07_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,6092,1662,1130,80,1594.6625,249.6875,6871,1573,394,7993,1654,1077,6092,1691.805318,1121.09258,5065,1568.725765,295.0975321,376722,1464.123985,775.5687855,5065,1568.725765,295.0975321,5015,1649.102891,1034.400199
d07_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,3700,1908,1208,53,1891.075472,1131.773585,11181,1742,370,10896,1742,370,3700,1884.381351,1202.128108,4571,1745.710567,245.746445,383276,1825.134911,271.0044146,3286,1545.101948,265.4297018,3700,1884.381351,1202.128108
d07_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,3973,1510,1278,80,1474.5875,370.6625,6834,1519,1161,6585,1518,1180,3973,1494.373773,1278.162094,4827,1462.623161,339.3803605,374167,1456.454877,763.7577419,3250,1402.779077,332.356,3973,1494.373773,1278.162094
d07_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,4787,1836,411,76,1563.855263,246.1842105,10672,1562,435,10205,1559,822,4787,1820.450595,425.56737,5373,1568.557231,284.048204,343442,2036.95431,292.930457,5223,1549.364733,284.6586253,4787,1820.450595,425.56737
d07_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,4961,1605,890,54,1553.592593,366.962963,5872,1589,376,6804,1606,837,4961,1615.919774,889.7651683,3185,1591.95259,293.2894819,363578,1454.400071,759.4201052,2051,1528.345685,253.1911263,4961,1615.919774,889.7651683
d07_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,3301,1930,915,61,1971.836066,1071.836066,3434,1930,915,3434,1930,915,3301,1922.66495,918.7973341,1552,1536.485825,229.7918814,318484,2028.824437,881.9560041,1731,1539.481225,237.2853842,3301,1922.66495,918.7973341
d07_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,1168,1327,1037,98,1334.204082,1017.561224,1785,1567,208,1785,1567,208,1168,1327.486301,1037.123288,1168,1327.486301,1037.123288,336371,1457.230222,292.8009014,1168,1327.486301,1037.123288,1168,1327.486301,1037.123288
d07_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,2997,1607,1022,64,1567.296875,307.90625,3751,1587,457,3751,1587,457,2997,1614.550551,1018.680347,1631,1579.639485,906.6076027,275200,1466.871533,860.5509266,1692,1646.11643,1126.981087,1712,1645.474883,1125.408294
d07_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,8314,1326,791,59,1494.440678,753.8474576,13616,1650,538,17358,1337,774,8314,1318.202911,789.6505894,6054,1532.113809,366.3406013,439142,1434.507651,423.6437576,6963,1611.224472,332.019101,7680,1302.083724,838.953125
d07_18_G03_0_2_T,glasshouse_b2,CALINGIRI,T0,R2,T,8237,1615,384,79,1493.708861,249.8987342,11907,1472,422,11327,1474,412,8237,1540.155518,399.240136,6288,1489.298664,296.7380725,380608,1815.50716,269.2969197,6847,1481.790127,307.6838031,5680,1306.108803,1011.863556
